,Subject,Datafile,Label
379,Subject01,Subject01/Subject01_Aufnahme379.csv,lateral-shuffle-left
380,Subject01,Subject01/Subject01_Aufnahme380.csv,curve-left-spin-Rfirst
381,Subject01,Subject01/Subject01_Aufnahme381.csv,curve-right-step
382,Subject01,Subject01/Subject01_Aufnahme382.csv,lateral-shuffle-left
383,Subject01,Subject01/Subject01_Aufnahme383.csv,v-cut-left-Rfirst
384,Subject01,Subject01/Subject01_Aufnahme384.csv,curve-left-spin-Lfirst
385,Subject01,Subject01/Subject01_Aufnahme385.csv,jump-one-leg
386,Subject01,Subject01/Subject01_Aufnahme386.csv,curve-left-spin-Rfirst
387,Subject01,Subject01/Subject01_Aufnahme387.csv,stair-up
388,Subject01,Subject01/Subject01_Aufnahme388.csv,sit-to-stand
389,Subject01,Subject01/Subject01_Aufnahme389.csv,v-cut-right-Rfirst
390,Subject01,Subject01/Subject01_Aufnahme390.csv,lateral-shuffle-left
391,Subject01,Subject01/Subject01_Aufnahme391.csv,stand-to-sit
392,Subject01,Subject01/Subject01_Aufnahme392.csv,stair-down
393,Subject01,Subject01/Subject01_Aufnahme393.csv,curve-left-spin-Rfirst
394,Subject01,Subject01/Subject01_Aufnahme394.csv,curve-left-step
395,Subject01,Subject01/Subject01_Aufnahme395.csv,stair-down
396,Subject01,Subject01/Subject01_Aufnahme396.csv,stair-down
397,Subject01,Subject01/Subject01_Aufnahme397.csv,sit
398,Subject01,Subject01/Subject01_Aufnahme398.csv,stair-down
399,Subject01,Subject01/Subject01_Aufnahme399.csv,curve-right-spin_Lfirst
400,Subject01,Subject01/Subject01_Aufnahme400.csv,lateral-shuffle-right
401,Subject01,Subject01/Subject01_Aufnahme401.csv,stair-down
402,Subject01,Subject01/Subject01_Aufnahme402.csv,v-cut-left-Lfirst
403,Subject01,Subject01/Subject01_Aufnahme403.csv,curve-left-spin-Rfirst
404,Subject01,Subject01/Subject01_Aufnahme404.csv,walk
405,Subject01,Subject01/Subject01_Aufnahme405.csv,stand
406,Subject01,Subject01/Subject01_Aufnahme406.csv,stand
407,Subject01,Subject01/Subject01_Aufnahme407.csv,v-cut-left-Lfirst
408,Subject01,Subject01/Subject01_Aufnahme408.csv,stair-up
409,Subject01,Subject01/Subject01_Aufnahme409.csv,stair-up
410,Subject01,Subject01/Subject01_Aufnahme410.csv,curve-left-spin-Lfirst
411,Subject01,Subject01/Subject01_Aufnahme411.csv,stand-to-sit
412,Subject01,Subject01/Subject01_Aufnahme412.csv,curve-left-spin-Lfirst
413,Subject01,Subject01/Subject01_Aufnahme413.csv,sit
414,Subject01,Subject01/Subject01_Aufnahme414.csv,v-cut-left-Rfirst
415,Subject01,Subject01/Subject01_Aufnahme415.csv,stand-to-sit
416,Subject01,Subject01/Subject01_Aufnahme416.csv,curve-right-spin_Lfirst
417,Subject01,Subject01/Subject01_Aufnahme417.csv,stand-to-sit
418,Subject01,Subject01/Subject01_Aufnahme418.csv,curve-right-spin_Lfirst
419,Subject01,Subject01/Subject01_Aufnahme419.csv,stair-up
420,Subject01,Subject01/Subject01_Aufnahme420.csv,v-cut-right-Lfirst
421,Subject01,Subject01/Subject01_Aufnahme421.csv,lateral-shuffle-right
422,Subject01,Subject01/Subject01_Aufnahme422.csv,jump-two-leg
423,Subject01,Subject01/Subject01_Aufnahme423.csv,curve-left-step
424,Subject01,Subject01/Subject01_Aufnahme424.csv,curve-left-step
425,Subject01,Subject01/Subject01_Aufnahme425.csv,lateral-shuffle-left
426,Subject01,Subject01/Subject01_Aufnahme426.csv,curve-left-spin-Lfirst
427,Subject01,Subject01/Subject01_Aufnahme427.csv,stand-to-sit
428,Subject01,Subject01/Subject01_Aufnahme428.csv,stand
429,Subject01,Subject01/Subject01_Aufnahme429.csv,stair-up
430,Subject01,Subject01/Subject01_Aufnahme430.csv,curve-left-step
431,Subject01,Subject01/Subject01_Aufnahme431.csv,lateral-shuffle-left
432,Subject01,Subject01/Subject01_Aufnahme432.csv,curve-right-step
433,Subject01,Subject01/Subject01_Aufnahme433.csv,lateral-shuffle-left
434,Subject01,Subject01/Subject01_Aufnahme434.csv,sit
435,Subject01,Subject01/Subject01_Aufnahme435.csv,v-cut-left-Rfirst
436,Subject01,Subject01/Subject01_Aufnahme436.csv,v-cut-left-Lfirst
437,Subject01,Subject01/Subject01_Aufnahme437.csv,curve-left-spin-Rfirst
438,Subject01,Subject01/Subject01_Aufnahme438.csv,curve-left-step
439,Subject01,Subject01/Subject01_Aufnahme439.csv,v-cut-left-Lfirst
440,Subject10,Subject10/Subject10_Aufnahme000.csv,curve-left-spin-Lfirst
441,Subject10,Subject10/Subject10_Aufnahme001.csv,run
442,Subject10,Subject10/Subject10_Aufnahme002.csv,jump-two-leg
443,Subject10,Subject10/Subject10_Aufnahme003.csv,curve-left-spin-Rfirst
444,Subject10,Subject10/Subject10_Aufnahme004.csv,curve-left-spin-Rfirst
445,Subject10,Subject10/Subject10_Aufnahme005.csv,lateral-shuffle-right
446,Subject10,Subject10/Subject10_Aufnahme006.csv,stand
447,Subject10,Subject10/Subject10_Aufnahme007.csv,curve-left-step
448,Subject10,Subject10/Subject10_Aufnahme008.csv,curve-left-step
449,Subject10,Subject10/Subject10_Aufnahme009.csv,sit
450,Subject10,Subject10/Subject10_Aufnahme010.csv,stand
451,Subject10,Subject10/Subject10_Aufnahme011.csv,stand
452,Subject10,Subject10/Subject10_Aufnahme012.csv,curve-left-step
453,Subject10,Subject10/Subject10_Aufnahme013.csv,sit
454,Subject10,Subject10/Subject10_Aufnahme014.csv,run
455,Subject10,Subject10/Subject10_Aufnahme015.csv,jump-two-leg
456,Subject10,Subject10/Subject10_Aufnahme016.csv,curve-right-step
457,Subject10,Subject10/Subject10_Aufnahme017.csv,curve-left-step
458,Subject10,Subject10/Subject10_Aufnahme018.csv,stand-to-sit
459,Subject10,Subject10/Subject10_Aufnahme019.csv,curve-left-spin-Rfirst
460,Subject10,Subject10/Subject10_Aufnahme020.csv,curve-left-spin-Lfirst
461,Subject10,Subject10/Subject10_Aufnahme021.csv,stair-down
462,Subject10,Subject10/Subject10_Aufnahme022.csv,curve-right-step
463,Subject10,Subject10/Subject10_Aufnahme023.csv,sit-to-stand
464,Subject10,Subject10/Subject10_Aufnahme024.csv,stand
465,Subject10,Subject10/Subject10_Aufnahme025.csv,stand
466,Subject10,Subject10/Subject10_Aufnahme026.csv,stand
467,Subject10,Subject10/Subject10_Aufnahme027.csv,walk
468,Subject10,Subject10/Subject10_Aufnahme028.csv,curve-left-spin-Lfirst
469,Subject10,Subject10/Subject10_Aufnahme029.csv,curve-left-step
470,Subject10,Subject10/Subject10_Aufnahme030.csv,curve-left-step
471,Subject10,Subject10/Subject10_Aufnahme031.csv,lateral-shuffle-right
472,Subject10,Subject10/Subject10_Aufnahme032.csv,v-cut-left-Lfirst
473,Subject10,Subject10/Subject10_Aufnahme033.csv,v-cut-right-Rfirst
474,Subject10,Subject10/Subject10_Aufnahme034.csv,v-cut-right-Rfirst
475,Subject10,Subject10/Subject10_Aufnahme035.csv,v-cut-left-Rfirst
476,Subject10,Subject10/Subject10_Aufnahme036.csv,curve-left-spin-Lfirst
477,Subject10,Subject10/Subject10_Aufnahme037.csv,jump-one-leg
478,Subject10,Subject10/Subject10_Aufnahme038.csv,curve-left-step
479,Subject10,Subject10/Subject10_Aufnahme039.csv,jump-two-leg
480,Subject10,Subject10/Subject10_Aufnahme040.csv,stand-to-sit
481,Subject10,Subject10/Subject10_Aufnahme041.csv,stair-down
482,Subject10,Subject10/Subject10_Aufnahme042.csv,stair-up
483,Subject10,Subject10/Subject10_Aufnahme043.csv,sit
484,Subject10,Subject10/Subject10_Aufnahme044.csv,jump-one-leg
485,Subject10,Subject10/Subject10_Aufnahme045.csv,v-cut-left-Rfirst
486,Subject10,Subject10/Subject10_Aufnahme046.csv,curve-right-step
487,Subject10,Subject10/Subject10_Aufnahme047.csv,curve-left-step
488,Subject10,Subject10/Subject10_Aufnahme048.csv,lateral-shuffle-left
489,Subject10,Subject10/Subject10_Aufnahme049.csv,walk
490,Subject10,Subject10/Subject10_Aufnahme050.csv,curve-left-spin-Lfirst
491,Subject10,Subject10/Subject10_Aufnahme051.csv,run
492,Subject10,Subject10/Subject10_Aufnahme052.csv,jump-one-leg
493,Subject10,Subject10/Subject10_Aufnahme053.csv,stair-down
494,Subject10,Subject10/Subject10_Aufnahme054.csv,stair-up
495,Subject10,Subject10/Subject10_Aufnahme055.csv,stair-up
496,Subject10,Subject10/Subject10_Aufnahme056.csv,sit-to-stand
497,Subject10,Subject10/Subject10_Aufnahme057.csv,jump-one-leg
498,Subject10,Subject10/Subject10_Aufnahme058.csv,jump-one-leg
499,Subject10,Subject10/Subject10_Aufnahme059.csv,v-cut-left-Rfirst
500,Subject10,Subject10/Subject10_Aufnahme060.csv,jump-one-leg
501,Subject10,Subject10/Subject10_Aufnahme061.csv,jump-two-leg
502,Subject10,Subject10/Subject10_Aufnahme062.csv,v-cut-right-Rfirst
503,Subject10,Subject10/Subject10_Aufnahme063.csv,v-cut-right-Rfirst
504,Subject10,Subject10/Subject10_Aufnahme064.csv,walk
505,Subject10,Subject10/Subject10_Aufnahme065.csv,v-cut-left-Rfirst
506,Subject10,Subject10/Subject10_Aufnahme066.csv,run
507,Subject10,Subject10/Subject10_Aufnahme067.csv,jump-two-leg
508,Subject10,Subject10/Subject10_Aufnahme068.csv,curve-right-step
509,Subject10,Subject10/Subject10_Aufnahme069.csv,v-cut-right-Lfirst
510,Subject10,Subject10/Subject10_Aufnahme070.csv,curve-right-step
511,Subject10,Subject10/Subject10_Aufnahme071.csv,curve-right-spin_Lfirst
512,Subject10,Subject10/Subject10_Aufnahme072.csv,sit
513,Subject10,Subject10/Subject10_Aufnahme073.csv,run
514,Subject10,Subject10/Subject10_Aufnahme074.csv,v-cut-right-Lfirst
515,Subject10,Subject10/Subject10_Aufnahme075.csv,stand
516,Subject10,Subject10/Subject10_Aufnahme076.csv,jump-two-leg
517,Subject10,Subject10/Subject10_Aufnahme077.csv,stand-to-sit
518,Subject10,Subject10/Subject10_Aufnahme078.csv,v-cut-right-Lfirst
519,Subject10,Subject10/Subject10_Aufnahme079.csv,stand
520,Subject10,Subject10/Subject10_Aufnahme080.csv,curve-left-step
521,Subject10,Subject10/Subject10_Aufnahme081.csv,walk
522,Subject10,Subject10/Subject10_Aufnahme082.csv,jump-two-leg
523,Subject10,Subject10/Subject10_Aufnahme083.csv,v-cut-right-Lfirst
524,Subject10,Subject10/Subject10_Aufnahme084.csv,v-cut-left-Rfirst
525,Subject10,Subject10/Subject10_Aufnahme085.csv,stair-up
526,Subject10,Subject10/Subject10_Aufnahme086.csv,jump-two-leg
527,Subject10,Subject10/Subject10_Aufnahme087.csv,sit
528,Subject10,Subject10/Subject10_Aufnahme088.csv,curve-left-step
529,Subject10,Subject10/Subject10_Aufnahme089.csv,v-cut-left-Lfirst
530,Subject10,Subject10/Subject10_Aufnahme090.csv,v-cut-left-Lfirst
531,Subject10,Subject10/Subject10_Aufnahme091.csv,jump-one-leg
532,Subject10,Subject10/Subject10_Aufnahme092.csv,jump-two-leg
533,Subject10,Subject10/Subject10_Aufnahme093.csv,curve-right-step
534,Subject10,Subject10/Subject10_Aufnahme094.csv,stand-to-sit
535,Subject10,Subject10/Subject10_Aufnahme095.csv,jump-one-leg
536,Subject10,Subject10/Subject10_Aufnahme096.csv,stair-down
537,Subject10,Subject10/Subject10_Aufnahme097.csv,stand-to-sit
538,Subject10,Subject10/Subject10_Aufnahme098.csv,lateral-shuffle-right
539,Subject10,Subject10/Subject10_Aufnahme099.csv,stand
540,Subject10,Subject10/Subject10_Aufnahme100.csv,lateral-shuffle-left
541,Subject10,Subject10/Subject10_Aufnahme101.csv,sit-to-stand
542,Subject10,Subject10/Subject10_Aufnahme102.csv,sit
543,Subject10,Subject10/Subject10_Aufnahme103.csv,v-cut-right-Lfirst
544,Subject10,Subject10/Subject10_Aufnahme104.csv,lateral-shuffle-right
545,Subject10,Subject10/Subject10_Aufnahme105.csv,curve-right-spin_Lfirst
546,Subject10,Subject10/Subject10_Aufnahme106.csv,stand
547,Subject10,Subject10/Subject10_Aufnahme107.csv,sit
548,Subject10,Subject10/Subject10_Aufnahme108.csv,v-cut-right-Lfirst
549,Subject10,Subject10/Subject10_Aufnahme109.csv,curve-left-step
550,Subject10,Subject10/Subject10_Aufnahme110.csv,curve-left-spin-Rfirst
551,Subject10,Subject10/Subject10_Aufnahme111.csv,v-cut-right-Lfirst
552,Subject10,Subject10/Subject10_Aufnahme112.csv,curve-left-spin-Lfirst
553,Subject10,Subject10/Subject10_Aufnahme113.csv,curve-right-spin_Lfirst
554,Subject10,Subject10/Subject10_Aufnahme114.csv,jump-one-leg
555,Subject10,Subject10/Subject10_Aufnahme115.csv,lateral-shuffle-right
556,Subject10,Subject10/Subject10_Aufnahme116.csv,curve-left-spin-Lfirst
557,Subject10,Subject10/Subject10_Aufnahme117.csv,lateral-shuffle-left
558,Subject10,Subject10/Subject10_Aufnahme118.csv,stand
559,Subject10,Subject10/Subject10_Aufnahme119.csv,stair-down
560,Subject10,Subject10/Subject10_Aufnahme120.csv,stand-to-sit
561,Subject10,Subject10/Subject10_Aufnahme121.csv,lateral-shuffle-right
562,Subject10,Subject10/Subject10_Aufnahme122.csv,lateral-shuffle-left
563,Subject10,Subject10/Subject10_Aufnahme123.csv,v-cut-right-Lfirst
564,Subject10,Subject10/Subject10_Aufnahme124.csv,v-cut-right-Lfirst
565,Subject10,Subject10/Subject10_Aufnahme125.csv,lateral-shuffle-right
566,Subject10,Subject10/Subject10_Aufnahme126.csv,curve-right-spin-Rfirst
567,Subject10,Subject10/Subject10_Aufnahme127.csv,jump-one-leg
568,Subject10,Subject10/Subject10_Aufnahme128.csv,stand
569,Subject10,Subject10/Subject10_Aufnahme129.csv,v-cut-left-Lfirst
570,Subject10,Subject10/Subject10_Aufnahme130.csv,curve-left-spin-Lfirst
571,Subject10,Subject10/Subject10_Aufnahme131.csv,stair-down
572,Subject10,Subject10/Subject10_Aufnahme132.csv,lateral-shuffle-left
573,Subject10,Subject10/Subject10_Aufnahme133.csv,stair-down
574,Subject10,Subject10/Subject10_Aufnahme134.csv,run
575,Subject10,Subject10/Subject10_Aufnahme135.csv,stair-down
576,Subject10,Subject10/Subject10_Aufnahme136.csv,curve-left-spin-Lfirst
577,Subject10,Subject10/Subject10_Aufnahme137.csv,run
578,Subject10,Subject10/Subject10_Aufnahme138.csv,sit-to-stand
579,Subject10,Subject10/Subject10_Aufnahme139.csv,v-cut-right-Lfirst
580,Subject10,Subject10/Subject10_Aufnahme140.csv,v-cut-left-Lfirst
581,Subject10,Subject10/Subject10_Aufnahme141.csv,curve-right-spin_Lfirst
582,Subject10,Subject10/Subject10_Aufnahme142.csv,walk
583,Subject10,Subject10/Subject10_Aufnahme143.csv,curve-right-step
584,Subject10,Subject10/Subject10_Aufnahme144.csv,jump-two-leg
585,Subject10,Subject10/Subject10_Aufnahme145.csv,sit
586,Subject10,Subject10/Subject10_Aufnahme146.csv,stand
587,Subject10,Subject10/Subject10_Aufnahme147.csv,sit-to-stand
588,Subject10,Subject10/Subject10_Aufnahme148.csv,v-cut-right-Lfirst
589,Subject10,Subject10/Subject10_Aufnahme149.csv,curve-left-spin-Lfirst
590,Subject10,Subject10/Subject10_Aufnahme150.csv,stair-down
591,Subject10,Subject10/Subject10_Aufnahme151.csv,stand
592,Subject10,Subject10/Subject10_Aufnahme152.csv,jump-one-leg
593,Subject10,Subject10/Subject10_Aufnahme153.csv,curve-right-step
594,Subject10,Subject10/Subject10_Aufnahme154.csv,curve-left-step
595,Subject10,Subject10/Subject10_Aufnahme155.csv,curve-right-spin-Rfirst
596,Subject10,Subject10/Subject10_Aufnahme156.csv,stand-to-sit
597,Subject10,Subject10/Subject10_Aufnahme157.csv,v-cut-left-Lfirst
598,Subject10,Subject10/Subject10_Aufnahme158.csv,stair-down
599,Subject10,Subject10/Subject10_Aufnahme159.csv,sit
600,Subject10,Subject10/Subject10_Aufnahme160.csv,walk
601,Subject10,Subject10/Subject10_Aufnahme161.csv,jump-two-leg
602,Subject10,Subject10/Subject10_Aufnahme162.csv,lateral-shuffle-right
603,Subject10,Subject10/Subject10_Aufnahme163.csv,walk
604,Subject10,Subject10/Subject10_Aufnahme164.csv,curve-right-spin_Lfirst
605,Subject10,Subject10/Subject10_Aufnahme165.csv,curve-right-step
606,Subject10,Subject10/Subject10_Aufnahme166.csv,lateral-shuffle-left
607,Subject10,Subject10/Subject10_Aufnahme167.csv,sit-to-stand
608,Subject10,Subject10/Subject10_Aufnahme168.csv,jump-two-leg
609,Subject10,Subject10/Subject10_Aufnahme169.csv,walk
610,Subject10,Subject10/Subject10_Aufnahme170.csv,stand
611,Subject10,Subject10/Subject10_Aufnahme171.csv,v-cut-left-Rfirst
612,Subject10,Subject10/Subject10_Aufnahme172.csv,curve-right-spin_Lfirst
613,Subject10,Subject10/Subject10_Aufnahme173.csv,jump-two-leg
614,Subject10,Subject10/Subject10_Aufnahme174.csv,run
615,Subject10,Subject10/Subject10_Aufnahme175.csv,v-cut-left-Rfirst
616,Subject10,Subject10/Subject10_Aufnahme176.csv,v-cut-left-Lfirst
617,Subject10,Subject10/Subject10_Aufnahme177.csv,stair-down
618,Subject10,Subject10/Subject10_Aufnahme178.csv,stand
619,Subject10,Subject10/Subject10_Aufnahme179.csv,curve-right-step
620,Subject10,Subject10/Subject10_Aufnahme180.csv,curve-left-spin-Rfirst
621,Subject10,Subject10/Subject10_Aufnahme181.csv,sit
622,Subject10,Subject10/Subject10_Aufnahme182.csv,sit-to-stand
623,Subject10,Subject10/Subject10_Aufnahme183.csv,jump-one-leg
624,Subject10,Subject10/Subject10_Aufnahme184.csv,stand
625,Subject10,Subject10/Subject10_Aufnahme185.csv,jump-two-leg
626,Subject10,Subject10/Subject10_Aufnahme186.csv,jump-two-leg
627,Subject10,Subject10/Subject10_Aufnahme187.csv,run
628,Subject10,Subject10/Subject10_Aufnahme188.csv,sit
629,Subject10,Subject10/Subject10_Aufnahme189.csv,v-cut-right-Lfirst
630,Subject10,Subject10/Subject10_Aufnahme190.csv,walk
631,Subject10,Subject10/Subject10_Aufnahme191.csv,stair-up
632,Subject10,Subject10/Subject10_Aufnahme192.csv,stair-down
633,Subject10,Subject10/Subject10_Aufnahme193.csv,curve-left-spin-Lfirst
634,Subject10,Subject10/Subject10_Aufnahme194.csv,curve-right-spin_Lfirst
635,Subject10,Subject10/Subject10_Aufnahme195.csv,lateral-shuffle-right
636,Subject10,Subject10/Subject10_Aufnahme196.csv,sit-to-stand
637,Subject10,Subject10/Subject10_Aufnahme197.csv,lateral-shuffle-right
638,Subject10,Subject10/Subject10_Aufnahme198.csv,curve-left-spin-Lfirst
639,Subject10,Subject10/Subject10_Aufnahme199.csv,stair-up
640,Subject10,Subject10/Subject10_Aufnahme200.csv,curve-right-step
641,Subject10,Subject10/Subject10_Aufnahme201.csv,jump-two-leg
642,Subject10,Subject10/Subject10_Aufnahme202.csv,v-cut-right-Rfirst
643,Subject10,Subject10/Subject10_Aufnahme203.csv,curve-right-spin-Rfirst
644,Subject10,Subject10/Subject10_Aufnahme204.csv,sit-to-stand
645,Subject10,Subject10/Subject10_Aufnahme205.csv,v-cut-left-Rfirst
646,Subject10,Subject10/Subject10_Aufnahme206.csv,curve-right-spin_Lfirst
647,Subject10,Subject10/Subject10_Aufnahme207.csv,lateral-shuffle-left
648,Subject10,Subject10/Subject10_Aufnahme208.csv,jump-two-leg
649,Subject10,Subject10/Subject10_Aufnahme209.csv,jump-one-leg
650,Subject10,Subject10/Subject10_Aufnahme210.csv,stand-to-sit
651,Subject10,Subject10/Subject10_Aufnahme211.csv,curve-left-step
652,Subject10,Subject10/Subject10_Aufnahme212.csv,stand-to-sit
653,Subject10,Subject10/Subject10_Aufnahme213.csv,v-cut-right-Lfirst
654,Subject10,Subject10/Subject10_Aufnahme214.csv,stand
655,Subject10,Subject10/Subject10_Aufnahme215.csv,run
656,Subject10,Subject10/Subject10_Aufnahme216.csv,walk
657,Subject10,Subject10/Subject10_Aufnahme217.csv,sit-to-stand
658,Subject10,Subject10/Subject10_Aufnahme218.csv,run
659,Subject10,Subject10/Subject10_Aufnahme219.csv,stand
660,Subject10,Subject10/Subject10_Aufnahme220.csv,sit-to-stand
661,Subject10,Subject10/Subject10_Aufnahme221.csv,curve-left-step
662,Subject10,Subject10/Subject10_Aufnahme222.csv,run
663,Subject10,Subject10/Subject10_Aufnahme223.csv,curve-right-spin_Lfirst
664,Subject10,Subject10/Subject10_Aufnahme224.csv,stand-to-sit
665,Subject10,Subject10/Subject10_Aufnahme225.csv,walk
666,Subject10,Subject10/Subject10_Aufnahme226.csv,lateral-shuffle-left
667,Subject10,Subject10/Subject10_Aufnahme227.csv,curve-right-step
668,Subject10,Subject10/Subject10_Aufnahme228.csv,walk
669,Subject10,Subject10/Subject10_Aufnahme229.csv,lateral-shuffle-left
670,Subject10,Subject10/Subject10_Aufnahme230.csv,v-cut-right-Rfirst
671,Subject10,Subject10/Subject10_Aufnahme231.csv,run
672,Subject10,Subject10/Subject10_Aufnahme232.csv,curve-right-spin_Lfirst
673,Subject10,Subject10/Subject10_Aufnahme233.csv,walk
674,Subject10,Subject10/Subject10_Aufnahme234.csv,jump-one-leg
675,Subject10,Subject10/Subject10_Aufnahme235.csv,curve-left-step
676,Subject10,Subject10/Subject10_Aufnahme236.csv,v-cut-right-Rfirst
677,Subject10,Subject10/Subject10_Aufnahme237.csv,curve-left-spin-Rfirst
678,Subject10,Subject10/Subject10_Aufnahme238.csv,lateral-shuffle-left
679,Subject10,Subject10/Subject10_Aufnahme239.csv,run
680,Subject10,Subject10/Subject10_Aufnahme240.csv,stair-down
681,Subject10,Subject10/Subject10_Aufnahme241.csv,curve-right-spin-Rfirst
682,Subject10,Subject10/Subject10_Aufnahme242.csv,v-cut-right-Lfirst
683,Subject10,Subject10/Subject10_Aufnahme243.csv,sit-to-stand
684,Subject10,Subject10/Subject10_Aufnahme244.csv,curve-right-spin_Lfirst
685,Subject10,Subject10/Subject10_Aufnahme245.csv,lateral-shuffle-left
686,Subject10,Subject10/Subject10_Aufnahme246.csv,jump-two-leg
687,Subject10,Subject10/Subject10_Aufnahme247.csv,stand
688,Subject10,Subject10/Subject10_Aufnahme248.csv,v-cut-left-Lfirst
689,Subject10,Subject10/Subject10_Aufnahme249.csv,v-cut-right-Rfirst
690,Subject10,Subject10/Subject10_Aufnahme250.csv,v-cut-left-Rfirst
691,Subject10,Subject10/Subject10_Aufnahme251.csv,v-cut-left-Lfirst
692,Subject10,Subject10/Subject10_Aufnahme252.csv,jump-two-leg
693,Subject10,Subject10/Subject10_Aufnahme253.csv,v-cut-right-Lfirst
694,Subject10,Subject10/Subject10_Aufnahme254.csv,curve-left-spin-Lfirst
695,Subject10,Subject10/Subject10_Aufnahme255.csv,walk
696,Subject10,Subject10/Subject10_Aufnahme256.csv,curve-left-step
697,Subject10,Subject10/Subject10_Aufnahme257.csv,curve-right-spin_Lfirst
698,Subject10,Subject10/Subject10_Aufnahme258.csv,lateral-shuffle-right
699,Subject10,Subject10/Subject10_Aufnahme259.csv,curve-right-spin-Rfirst
700,Subject10,Subject10/Subject10_Aufnahme260.csv,v-cut-right-Rfirst
701,Subject10,Subject10/Subject10_Aufnahme261.csv,stair-up
702,Subject10,Subject10/Subject10_Aufnahme262.csv,sit-to-stand
703,Subject10,Subject10/Subject10_Aufnahme263.csv,curve-left-spin-Lfirst
704,Subject10,Subject10/Subject10_Aufnahme264.csv,curve-left-step
705,Subject10,Subject10/Subject10_Aufnahme265.csv,v-cut-right-Rfirst
706,Subject10,Subject10/Subject10_Aufnahme266.csv,stand
707,Subject10,Subject10/Subject10_Aufnahme267.csv,stair-down
708,Subject10,Subject10/Subject10_Aufnahme268.csv,stair-up
709,Subject10,Subject10/Subject10_Aufnahme269.csv,v-cut-left-Rfirst
710,Subject10,Subject10/Subject10_Aufnahme270.csv,curve-right-spin_Lfirst
711,Subject10,Subject10/Subject10_Aufnahme271.csv,curve-right-step
712,Subject10,Subject10/Subject10_Aufnahme272.csv,v-cut-left-Rfirst
713,Subject10,Subject10/Subject10_Aufnahme273.csv,curve-left-spin-Rfirst
714,Subject10,Subject10/Subject10_Aufnahme274.csv,v-cut-right-Rfirst
715,Subject10,Subject10/Subject10_Aufnahme275.csv,curve-left-spin-Rfirst
716,Subject10,Subject10/Subject10_Aufnahme276.csv,stair-down
717,Subject10,Subject10/Subject10_Aufnahme277.csv,jump-two-leg
718,Subject10,Subject10/Subject10_Aufnahme278.csv,curve-right-spin_Lfirst
719,Subject10,Subject10/Subject10_Aufnahme279.csv,curve-right-step
720,Subject10,Subject10/Subject10_Aufnahme280.csv,sit
721,Subject10,Subject10/Subject10_Aufnahme281.csv,curve-right-spin-Rfirst
722,Subject10,Subject10/Subject10_Aufnahme282.csv,curve-right-spin-Rfirst
723,Subject10,Subject10/Subject10_Aufnahme283.csv,v-cut-right-Rfirst
724,Subject10,Subject10/Subject10_Aufnahme284.csv,jump-one-leg
725,Subject10,Subject10/Subject10_Aufnahme285.csv,curve-right-spin_Lfirst
726,Subject10,Subject10/Subject10_Aufnahme286.csv,lateral-shuffle-left
727,Subject10,Subject10/Subject10_Aufnahme287.csv,jump-two-leg
728,Subject10,Subject10/Subject10_Aufnahme288.csv,sit-to-stand
729,Subject10,Subject10/Subject10_Aufnahme289.csv,jump-one-leg
730,Subject10,Subject10/Subject10_Aufnahme290.csv,lateral-shuffle-left
731,Subject10,Subject10/Subject10_Aufnahme291.csv,stand-to-sit
732,Subject10,Subject10/Subject10_Aufnahme292.csv,stand-to-sit
733,Subject10,Subject10/Subject10_Aufnahme293.csv,sit-to-stand
734,Subject10,Subject10/Subject10_Aufnahme294.csv,v-cut-right-Lfirst
735,Subject10,Subject10/Subject10_Aufnahme295.csv,sit
736,Subject10,Subject10/Subject10_Aufnahme296.csv,curve-left-spin-Rfirst
737,Subject10,Subject10/Subject10_Aufnahme297.csv,stair-up
738,Subject10,Subject10/Subject10_Aufnahme298.csv,sit
739,Subject10,Subject10/Subject10_Aufnahme299.csv,curve-right-spin-Rfirst
740,Subject10,Subject10/Subject10_Aufnahme300.csv,sit-to-stand
741,Subject10,Subject10/Subject10_Aufnahme301.csv,v-cut-right-Rfirst
742,Subject10,Subject10/Subject10_Aufnahme302.csv,jump-one-leg
743,Subject10,Subject10/Subject10_Aufnahme303.csv,walk
744,Subject10,Subject10/Subject10_Aufnahme304.csv,stand-to-sit
745,Subject10,Subject10/Subject10_Aufnahme305.csv,v-cut-right-Rfirst
746,Subject10,Subject10/Subject10_Aufnahme306.csv,stand
747,Subject10,Subject10/Subject10_Aufnahme307.csv,lateral-shuffle-right
748,Subject10,Subject10/Subject10_Aufnahme308.csv,walk
749,Subject10,Subject10/Subject10_Aufnahme309.csv,jump-one-leg
750,Subject10,Subject10/Subject10_Aufnahme310.csv,sit-to-stand
751,Subject10,Subject10/Subject10_Aufnahme311.csv,stair-down
752,Subject10,Subject10/Subject10_Aufnahme312.csv,jump-one-leg
753,Subject10,Subject10/Subject10_Aufnahme313.csv,curve-right-step
754,Subject10,Subject10/Subject10_Aufnahme314.csv,jump-one-leg
755,Subject10,Subject10/Subject10_Aufnahme315.csv,lateral-shuffle-left
756,Subject10,Subject10/Subject10_Aufnahme316.csv,run
757,Subject10,Subject10/Subject10_Aufnahme317.csv,curve-left-step
758,Subject10,Subject10/Subject10_Aufnahme318.csv,jump-two-leg
759,Subject10,Subject10/Subject10_Aufnahme319.csv,lateral-shuffle-left
760,Subject10,Subject10/Subject10_Aufnahme320.csv,lateral-shuffle-right
