,Subject,Datafile,Label
1694,Subject06,Subject06/Subject06_Aufnahme124.csv,stair-up
1695,Subject06,Subject06/Subject06_Aufnahme125.csv,lateral-shuffle-left
1696,Subject06,Subject06/Subject06_Aufnahme126.csv,stand
1697,Subject06,Subject06/Subject06_Aufnahme127.csv,sit
1698,Subject06,Subject06/Subject06_Aufnahme128.csv,curve-right-step
1699,Subject06,Subject06/Subject06_Aufnahme129.csv,lateral-shuffle-left
1700,Subject06,Subject06/Subject06_Aufnahme130.csv,v-cut-right-Lfirst
1701,Subject06,Subject06/Subject06_Aufnahme131.csv,run
1702,Subject06,Subject06/Subject06_Aufnahme132.csv,v-cut-left-Lfirst
1703,Subject06,Subject06/Subject06_Aufnahme133.csv,curve-left-spin-Rfirst
1704,Subject06,Subject06/Subject06_Aufnahme134.csv,stair-down
1705,Subject06,Subject06/Subject06_Aufnahme135.csv,walk
1706,Subject06,Subject06/Subject06_Aufnahme136.csv,curve-left-spin-Rfirst
1707,Subject06,Subject06/Subject06_Aufnahme137.csv,lateral-shuffle-right
1708,Subject06,Subject06/Subject06_Aufnahme139.csv,lateral-shuffle-right
1709,Subject06,Subject06/Subject06_Aufnahme140.csv,v-cut-left-Lfirst
1710,Subject06,Subject06/Subject06_Aufnahme142.csv,stair-up
1711,Subject06,Subject06/Subject06_Aufnahme143.csv,jump-one-leg
1712,Subject06,Subject06/Subject06_Aufnahme144.csv,jump-two-leg
1713,Subject06,Subject06/Subject06_Aufnahme145.csv,v-cut-left-Rfirst
1714,Subject06,Subject06/Subject06_Aufnahme146.csv,jump-one-leg
1715,Subject06,Subject06/Subject06_Aufnahme147.csv,lateral-shuffle-left
1716,Subject06,Subject06/Subject06_Aufnahme149.csv,stand-to-sit
1717,Subject06,Subject06/Subject06_Aufnahme150.csv,jump-two-leg
1718,Subject06,Subject06/Subject06_Aufnahme153.csv,stand-to-sit
1719,Subject06,Subject06/Subject06_Aufnahme154.csv,curve-right-spin-Lfirst
1720,Subject06,Subject06/Subject06_Aufnahme156.csv,lateral-shuffle-left
1721,Subject06,Subject06/Subject06_Aufnahme157.csv,stair-down
1722,Subject06,Subject06/Subject06_Aufnahme158.csv,curve-left-spin-Lfirst
1723,Subject06,Subject06/Subject06_Aufnahme159.csv,lateral-shuffle-left
1724,Subject06,Subject06/Subject06_Aufnahme160.csv,stand-to-sit
1725,Subject06,Subject06/Subject06_Aufnahme161.csv,v-cut-right-Rfirst
1726,Subject06,Subject06/Subject06_Aufnahme162.csv,sit-to-stand
1727,Subject06,Subject06/Subject06_Aufnahme163.csv,sit-to-stand
1728,Subject06,Subject06/Subject06_Aufnahme164.csv,walk
1729,Subject06,Subject06/Subject06_Aufnahme165.csv,curve-left-step
1730,Subject06,Subject06/Subject06_Aufnahme166.csv,curve-right-spin-Rfirst
1731,Subject06,Subject06/Subject06_Aufnahme167.csv,sit-to-stand
1732,Subject06,Subject06/Subject06_Aufnahme168.csv,lateral-shuffle-left
1733,Subject06,Subject06/Subject06_Aufnahme169.csv,walk
1734,Subject06,Subject06/Subject06_Aufnahme170.csv,curve-left-step
1735,Subject06,Subject06/Subject06_Aufnahme171.csv,stair-up
1736,Subject06,Subject06/Subject06_Aufnahme172.csv,lateral-shuffle-left
1737,Subject06,Subject06/Subject06_Aufnahme174.csv,curve-left-spin-Rfirst
1738,Subject06,Subject06/Subject06_Aufnahme175.csv,lateral-shuffle-left
1739,Subject06,Subject06/Subject06_Aufnahme176.csv,curve-left-spin-Rfirst
1740,Subject06,Subject06/Subject06_Aufnahme177.csv,v-cut-right-Rfirst
1741,Subject06,Subject06/Subject06_Aufnahme178.csv,sit-to-stand
1742,Subject06,Subject06/Subject06_Aufnahme179.csv,jump-two-leg
1743,Subject06,Subject06/Subject06_Aufnahme180.csv,curve-right-spin-Rfirst
1744,Subject06,Subject06/Subject06_Aufnahme181.csv,v-cut-left-Lfirst
1745,Subject06,Subject06/Subject06_Aufnahme182.csv,v-cut-right-Rfirst
1746,Subject06,Subject06/Subject06_Aufnahme183.csv,jump-two-leg
1747,Subject06,Subject06/Subject06_Aufnahme184.csv,jump-one-leg
1748,Subject06,Subject06/Subject06_Aufnahme185.csv,sit-to-stand
1749,Subject06,Subject06/Subject06_Aufnahme186.csv,v-cut-left-Rfirst
1750,Subject06,Subject06/Subject06_Aufnahme187.csv,run
1751,Subject06,Subject06/Subject06_Aufnahme189.csv,sit-to-stand
1752,Subject06,Subject06/Subject06_Aufnahme190.csv,jump-two-leg
1753,Subject06,Subject06/Subject06_Aufnahme191.csv,v-cut-left-Lfirst
1754,Subject06,Subject06/Subject06_Aufnahme192.csv,curve-right-spin-Rfirst
1755,Subject06,Subject06/Subject06_Aufnahme193.csv,stand-to-sit
1756,Subject06,Subject06/Subject06_Aufnahme194.csv,sit-to-stand
1757,Subject06,Subject06/Subject06_Aufnahme195.csv,v-cut-left-Lfirst
1758,Subject06,Subject06/Subject06_Aufnahme196.csv,curve-left-spin-Lfirst
1759,Subject06,Subject06/Subject06_Aufnahme197.csv,lay
1760,Subject06,Subject06/Subject06_Aufnahme199.csv,v-cut-right-Rfirst
1761,Subject06,Subject06/Subject06_Aufnahme200.csv,sit-to-stand
1762,Subject06,Subject06/Subject06_Aufnahme201.csv,run
1763,Subject06,Subject06/Subject06_Aufnahme202.csv,v-cut-right-Rfirst
1764,Subject06,Subject06/Subject06_Aufnahme203.csv,v-cut-left-Lfirst
1765,Subject06,Subject06/Subject06_Aufnahme204.csv,curve-left-spin-Rfirst
1766,Subject06,Subject06/Subject06_Aufnahme205.csv,curve-right-step
1767,Subject06,Subject06/Subject06_Aufnahme206.csv,sit-to-stand
1768,Subject06,Subject06/Subject06_Aufnahme207.csv,lay
1769,Subject06,Subject06/Subject06_Aufnahme208.csv,run
1770,Subject06,Subject06/Subject06_Aufnahme209.csv,curve-left-spin-Rfirst
1771,Subject06,Subject06/Subject06_Aufnahme210.csv,curve-right-step
1772,Subject06,Subject06/Subject06_Aufnahme211.csv,stair-down
1773,Subject06,Subject06/Subject06_Aufnahme212.csv,curve-right-step
1774,Subject06,Subject06/Subject06_Aufnahme213.csv,lay
1775,Subject06,Subject06/Subject06_Aufnahme214.csv,stair-up
1776,Subject06,Subject06/Subject06_Aufnahme215.csv,stand-to-sit
1777,Subject06,Subject06/Subject06_Aufnahme216.csv,v-cut-left-Rfirst
1778,Subject06,Subject06/Subject06_Aufnahme217.csv,sit
1779,Subject06,Subject06/Subject06_Aufnahme218.csv,run
1780,Subject06,Subject06/Subject06_Aufnahme219.csv,lateral-shuffle-right
1781,Subject06,Subject06/Subject06_Aufnahme220.csv,v-cut-right-Lfirst
1782,Subject06,Subject06/Subject06_Aufnahme221.csv,curve-left-spin-Lfirst
1783,Subject06,Subject06/Subject06_Aufnahme222.csv,curve-right-spin-Lfirst
1784,Subject06,Subject06/Subject06_Aufnahme223.csv,lay
1785,Subject06,Subject06/Subject06_Aufnahme224.csv,stair-up
1786,Subject06,Subject06/Subject06_Aufnahme226.csv,stand
1787,Subject06,Subject06/Subject06_Aufnahme227.csv,run
1788,Subject06,Subject06/Subject06_Aufnahme228.csv,v-cut-left-Rfirst
1789,Subject06,Subject06/Subject06_Aufnahme229.csv,lay
1790,Subject06,Subject06/Subject06_Aufnahme231.csv,jump-one-leg
1791,Subject06,Subject06/Subject06_Aufnahme232.csv,stand-to-sit
1792,Subject06,Subject06/Subject06_Aufnahme233.csv,v-cut-right-Lfirst
1793,Subject06,Subject06/Subject06_Aufnahme235.csv,curve-left-spin-Rfirst
1794,Subject06,Subject06/Subject06_Aufnahme236.csv,curve-right-spin-Lfirst
1795,Subject06,Subject06/Subject06_Aufnahme238.csv,v-cut-right-Rfirst
1796,Subject06,Subject06/Subject06_Aufnahme239.csv,v-cut-left-Rfirst
1797,Subject06,Subject06/Subject06_Aufnahme240.csv,sit
1798,Subject06,Subject06/Subject06_Aufnahme241.csv,sit
1799,Subject06,Subject06/Subject06_Aufnahme242.csv,curve-right-spin-Lfirst
1800,Subject06,Subject06/Subject06_Aufnahme243.csv,jump-one-leg
1801,Subject06,Subject06/Subject06_Aufnahme246.csv,sit
1802,Subject06,Subject06/Subject06_Aufnahme247.csv,curve-right-spin-Rfirst
1803,Subject06,Subject06/Subject06_Aufnahme249.csv,v-cut-right-Rfirst
1804,Subject06,Subject06/Subject06_Aufnahme250.csv,lateral-shuffle-right
1805,Subject06,Subject06/Subject06_Aufnahme252.csv,lateral-shuffle-right
1806,Subject06,Subject06/Subject06_Aufnahme253.csv,v-cut-right-Rfirst
1807,Subject06,Subject06/Subject06_Aufnahme254.csv,jump-two-leg
1808,Subject06,Subject06/Subject06_Aufnahme255.csv,curve-left-spin-Lfirst
1809,Subject06,Subject06/Subject06_Aufnahme256.csv,curve-right-step
1810,Subject06,Subject06/Subject06_Aufnahme257.csv,lateral-shuffle-right
1811,Subject06,Subject06/Subject06_Aufnahme258.csv,v-cut-right-Lfirst
1812,Subject06,Subject06/Subject06_Aufnahme259.csv,stair-down
1813,Subject06,Subject06/Subject06_Aufnahme260.csv,stair-down
1814,Subject06,Subject06/Subject06_Aufnahme262.csv,jump-two-leg
1815,Subject06,Subject06/Subject06_Aufnahme263.csv,run
1816,Subject06,Subject06/Subject06_Aufnahme264.csv,v-cut-left-Lfirst
1817,Subject06,Subject06/Subject06_Aufnahme265.csv,curve-left-step
1818,Subject06,Subject06/Subject06_Aufnahme266.csv,curve-left-spin-Lfirst
1819,Subject06,Subject06/Subject06_Aufnahme267.csv,lateral-shuffle-left
1820,Subject06,Subject06/Subject06_Aufnahme268.csv,sit
1821,Subject06,Subject06/Subject06_Aufnahme269.csv,stand-to-sit
1822,Subject06,Subject06/Subject06_Aufnahme270.csv,jump-one-leg
1823,Subject06,Subject06/Subject06_Aufnahme271.csv,v-cut-left-Rfirst
1824,Subject06,Subject06/Subject06_Aufnahme272.csv,lateral-shuffle-right
1825,Subject06,Subject06/Subject06_Aufnahme273.csv,sit
1826,Subject06,Subject06/Subject06_Aufnahme274.csv,curve-left-spin-Rfirst
1827,Subject06,Subject06/Subject06_Aufnahme275.csv,v-cut-right-Lfirst
1828,Subject06,Subject06/Subject06_Aufnahme276.csv,curve-left-step
1829,Subject06,Subject06/Subject06_Aufnahme277.csv,jump-two-leg
1830,Subject06,Subject06/Subject06_Aufnahme278.csv,lateral-shuffle-right
1831,Subject06,Subject06/Subject06_Aufnahme279.csv,stand
1832,Subject06,Subject06/Subject06_Aufnahme280.csv,curve-left-spin-Rfirst
1833,Subject06,Subject06/Subject06_Aufnahme281.csv,v-cut-left-Rfirst
1834,Subject06,Subject06/Subject06_Aufnahme282.csv,walk
1835,Subject06,Subject06/Subject06_Aufnahme283.csv,curve-right-spin-Lfirst
1836,Subject06,Subject06/Subject06_Aufnahme284.csv,curve-right-step
1837,Subject06,Subject06/Subject06_Aufnahme285.csv,stair-down
1838,Subject06,Subject06/Subject06_Aufnahme286.csv,stand
1839,Subject06,Subject06/Subject06_Aufnahme287.csv,v-cut-right-Lfirst
1840,Subject06,Subject06/Subject06_Aufnahme288.csv,v-cut-left-Lfirst
1841,Subject06,Subject06/Subject06_Aufnahme289.csv,lateral-shuffle-right
1842,Subject06,Subject06/Subject06_Aufnahme290.csv,jump-one-leg
1843,Subject06,Subject06/Subject06_Aufnahme291.csv,curve-left-step
1844,Subject06,Subject06/Subject06_Aufnahme292.csv,curve-left-spin-Lfirst
1845,Subject06,Subject06/Subject06_Aufnahme293.csv,sit
1846,Subject06,Subject06/Subject06_Aufnahme294.csv,v-cut-right-Lfirst
1847,Subject06,Subject06/Subject06_Aufnahme295.csv,sit-to-stand
1848,Subject06,Subject06/Subject06_Aufnahme296.csv,curve-right-step
1849,Subject06,Subject06/Subject06_Aufnahme297.csv,sit-to-stand
1850,Subject06,Subject06/Subject06_Aufnahme298.csv,v-cut-right-Lfirst
1851,Subject06,Subject06/Subject06_Aufnahme300.csv,curve-right-spin-Rfirst
1852,Subject06,Subject06/Subject06_Aufnahme301.csv,curve-right-step
1853,Subject06,Subject06/Subject06_Aufnahme302.csv,v-cut-right-Rfirst
1854,Subject06,Subject06/Subject06_Aufnahme303.csv,sit
1855,Subject06,Subject06/Subject06_Aufnahme304.csv,jump-one-leg
1856,Subject06,Subject06/Subject06_Aufnahme305.csv,jump-one-leg
1857,Subject06,Subject06/Subject06_Aufnahme306.csv,sit
1858,Subject06,Subject06/Subject06_Aufnahme307.csv,stand-to-sit
1859,Subject06,Subject06/Subject06_Aufnahme308.csv,lateral-shuffle-right
1860,Subject06,Subject06/Subject06_Aufnahme309.csv,walk
1861,Subject06,Subject06/Subject06_Aufnahme310.csv,v-cut-left-Lfirst
1862,Subject06,Subject06/Subject06_Aufnahme311.csv,curve-right-spin-Rfirst
1863,Subject06,Subject06/Subject06_Aufnahme312.csv,curve-right-step
1864,Subject06,Subject06/Subject06_Aufnahme313.csv,stair-down
1865,Subject06,Subject06/Subject06_Aufnahme314.csv,sit
1866,Subject06,Subject06/Subject06_Aufnahme315.csv,stair-up
1867,Subject06,Subject06/Subject06_Aufnahme316.csv,curve-right-step
1868,Subject06,Subject06/Subject06_Aufnahme317.csv,stand-to-sit
1869,Subject06,Subject06/Subject06_Aufnahme318.csv,stair-up
1870,Subject06,Subject06/Subject06_Aufnahme321.csv,v-cut-left-Lfirst
1871,Subject06,Subject06/Subject06_Aufnahme322.csv,curve-left-spin-Lfirst
1872,Subject06,Subject06/Subject06_Aufnahme323.csv,stair-down
1873,Subject06,Subject06/Subject06_Aufnahme324.csv,lay
1874,Subject06,Subject06/Subject06_Aufnahme325.csv,curve-left-spin-Lfirst
1875,Subject06,Subject06/Subject06_Aufnahme326.csv,v-cut-right-Lfirst
1876,Subject06,Subject06/Subject06_Aufnahme327.csv,jump-one-leg
1877,Subject06,Subject06/Subject06_Aufnahme328.csv,sit-to-stand
1878,Subject06,Subject06/Subject06_Aufnahme329.csv,lateral-shuffle-right
1879,Subject06,Subject06/Subject06_Aufnahme330.csv,v-cut-right-Lfirst
1880,Subject06,Subject06/Subject06_Aufnahme331.csv,stand-to-sit
1881,Subject06,Subject06/Subject06_Aufnahme332.csv,lay
1882,Subject06,Subject06/Subject06_Aufnahme333.csv,run
1883,Subject06,Subject06/Subject06_Aufnahme334.csv,v-cut-right-Rfirst
1884,Subject06,Subject06/Subject06_Aufnahme335.csv,lay
1885,Subject06,Subject06/Subject06_Aufnahme337.csv,lateral-shuffle-right
1886,Subject06,Subject06/Subject06_Aufnahme338.csv,stair-down
1887,Subject06,Subject06/Subject06_Aufnahme339.csv,lateral-shuffle-left
1888,Subject06,Subject06/Subject06_Aufnahme340.csv,run
1889,Subject06,Subject06/Subject06_Aufnahme341.csv,curve-right-spin-Rfirst
1890,Subject06,Subject06/Subject06_Aufnahme342.csv,lateral-shuffle-right
1891,Subject06,Subject06/Subject06_Aufnahme343.csv,stand
1892,Subject06,Subject06/Subject06_Aufnahme344.csv,jump-two-leg
1893,Subject06,Subject06/Subject06_Aufnahme346.csv,v-cut-right-Lfirst
1894,Subject06,Subject06/Subject06_Aufnahme347.csv,curve-left-step
1895,Subject06,Subject06/Subject06_Aufnahme348.csv,stand-to-sit
1896,Subject06,Subject06/Subject06_Aufnahme349.csv,stair-up
1897,Subject06,Subject06/Subject06_Aufnahme350.csv,lay
1898,Subject06,Subject06/Subject06_Aufnahme351.csv,curve-left-spin-Rfirst
1899,Subject06,Subject06/Subject06_Aufnahme352.csv,lay
1900,Subject06,Subject06/Subject06_Aufnahme353.csv,walk
1901,Subject06,Subject06/Subject06_Aufnahme354.csv,v-cut-left-Lfirst
1902,Subject06,Subject06/Subject06_Aufnahme355.csv,sit
1903,Subject06,Subject06/Subject06_Aufnahme356.csv,v-cut-left-Rfirst
1904,Subject06,Subject06/Subject06_Aufnahme359.csv,stand
1905,Subject06,Subject06/Subject06_Aufnahme360.csv,lateral-shuffle-left
1906,Subject06,Subject06/Subject06_Aufnahme361.csv,curve-left-step
1907,Subject06,Subject06/Subject06_Aufnahme362.csv,stair-up
1908,Subject06,Subject06/Subject06_Aufnahme363.csv,sit
1909,Subject06,Subject06/Subject06_Aufnahme364.csv,walk
1910,Subject06,Subject06/Subject06_Aufnahme365.csv,curve-left-spin-Rfirst
1911,Subject06,Subject06/Subject06_Aufnahme366.csv,run
1912,Subject06,Subject06/Subject06_Aufnahme368.csv,curve-right-step
1913,Subject06,Subject06/Subject06_Aufnahme370.csv,lateral-shuffle-left
1914,Subject06,Subject06/Subject06_Aufnahme371.csv,stair-up
1915,Subject06,Subject06/Subject06_Aufnahme372.csv,lay
1916,Subject06,Subject06/Subject06_Aufnahme373.csv,run
1917,Subject06,Subject06/Subject06_Aufnahme374.csv,sit-to-stand
1918,Subject06,Subject06/Subject06_Aufnahme375.csv,curve-left-step
1919,Subject06,Subject06/Subject06_Aufnahme376.csv,v-cut-right-Lfirst
1920,Subject06,Subject06/Subject06_Aufnahme377.csv,jump-one-leg
1921,Subject06,Subject06/Subject06_Aufnahme378.csv,lay
1922,Subject06,Subject06/Subject06_Aufnahme379.csv,curve-left-spin-Lfirst
1923,Subject06,Subject06/Subject06_Aufnahme380.csv,v-cut-right-Rfirst
1924,Subject06,Subject06/Subject06_Aufnahme382.csv,walk
1925,Subject06,Subject06/Subject06_Aufnahme383.csv,stair-down
1926,Subject06,Subject06/Subject06_Aufnahme384.csv,sit
1927,Subject06,Subject06/Subject06_Aufnahme385.csv,sit-to-stand
1928,Subject06,Subject06/Subject06_Aufnahme386.csv,stair-up
1929,Subject06,Subject06/Subject06_Aufnahme387.csv,curve-right-spin-Lfirst
1930,Subject06,Subject06/Subject06_Aufnahme388.csv,stair-up
1931,Subject06,Subject06/Subject06_Aufnahme389.csv,v-cut-left-Rfirst
1932,Subject06,Subject06/Subject06_Aufnahme390.csv,v-cut-right-Rfirst
1933,Subject06,Subject06/Subject06_Aufnahme391.csv,jump-two-leg
1934,Subject06,Subject06/Subject06_Aufnahme392.csv,curve-right-spin-Lfirst
1935,Subject06,Subject06/Subject06_Aufnahme393.csv,jump-two-leg
1936,Subject06,Subject06/Subject06_Aufnahme394.csv,run
1937,Subject06,Subject06/Subject06_Aufnahme395.csv,curve-left-spin-Lfirst
1938,Subject06,Subject06/Subject06_Aufnahme397.csv,curve-left-step
1939,Subject06,Subject06/Subject06_Aufnahme398.csv,lateral-shuffle-right
1940,Subject06,Subject06/Subject06_Aufnahme399.csv,curve-right-spin-Lfirst
1941,Subject06,Subject06/Subject06_Aufnahme400.csv,walk
1942,Subject06,Subject06/Subject06_Aufnahme401.csv,sit-to-stand
1943,Subject06,Subject06/Subject06_Aufnahme402.csv,jump-two-leg
1944,Subject06,Subject06/Subject06_Aufnahme403.csv,jump-two-leg
1945,Subject06,Subject06/Subject06_Aufnahme404.csv,walk
1946,Subject06,Subject06/Subject06_Aufnahme405.csv,stand
1947,Subject06,Subject06/Subject06_Aufnahme406.csv,curve-left-spin-Lfirst
1948,Subject06,Subject06/Subject06_Aufnahme407.csv,v-cut-left-Lfirst
1949,Subject06,Subject06/Subject06_Aufnahme408.csv,curve-left-step
1950,Subject06,Subject06/Subject06_Aufnahme409.csv,walk
1951,Subject06,Subject06/Subject06_Aufnahme410.csv,curve-right-spin-Lfirst
1952,Subject06,Subject06/Subject06_Aufnahme411.csv,curve-right-step
1953,Subject06,Subject06/Subject06_Aufnahme412.csv,stair-up
1954,Subject06,Subject06/Subject06_Aufnahme413.csv,lateral-shuffle-left
1955,Subject06,Subject06/Subject06_Aufnahme414.csv,curve-right-spin-Rfirst
1956,Subject06,Subject06/Subject06_Aufnahme415.csv,curve-left-spin-Lfirst
1957,Subject06,Subject06/Subject06_Aufnahme416.csv,curve-right-spin-Lfirst
1958,Subject06,Subject06/Subject06_Aufnahme417.csv,run
1959,Subject06,Subject06/Subject06_Aufnahme419.csv,curve-right-spin-Lfirst
1960,Subject06,Subject06/Subject06_Aufnahme420.csv,stair-up
1961,Subject06,Subject06/Subject06_Aufnahme421.csv,lateral-shuffle-left
1962,Subject06,Subject06/Subject06_Aufnahme422.csv,v-cut-left-Lfirst
1963,Subject06,Subject06/Subject06_Aufnahme423.csv,lateral-shuffle-right
1964,Subject06,Subject06/Subject06_Aufnahme424.csv,jump-one-leg
1965,Subject06,Subject06/Subject06_Aufnahme425.csv,stand
1966,Subject06,Subject06/Subject06_Aufnahme426.csv,v-cut-left-Lfirst
1967,Subject06,Subject06/Subject06_Aufnahme428.csv,curve-right-spin-Lfirst
1968,Subject06,Subject06/Subject06_Aufnahme433.csv,stair-down
1969,Subject06,Subject06/Subject06_Aufnahme434.csv,v-cut-left-Lfirst
1970,Subject06,Subject06/Subject06_Aufnahme435.csv,walk
1971,Subject06,Subject06/Subject06_Aufnahme436.csv,v-cut-left-Rfirst
1972,Subject06,Subject06/Subject06_Aufnahme437.csv,v-cut-right-Lfirst
1973,Subject06,Subject06/Subject06_Aufnahme438.csv,curve-left-step
1974,Subject06,Subject06/Subject06_Aufnahme439.csv,curve-right-spin-Lfirst
1975,Subject06,Subject06/Subject06_Aufnahme440.csv,stair-up
1976,Subject06,Subject06/Subject06_Aufnahme441.csv,jump-two-leg
1977,Subject06,Subject06/Subject06_Aufnahme442.csv,curve-right-spin-Lfirst
1978,Subject06,Subject06/Subject06_Aufnahme443.csv,stair-up
1979,Subject06,Subject06/Subject06_Aufnahme444.csv,walk
1980,Subject06,Subject06/Subject06_Aufnahme445.csv,curve-left-spin-Lfirst
1981,Subject06,Subject06/Subject06_Aufnahme446.csv,curve-left-step
1982,Subject06,Subject06/Subject06_Aufnahme447.csv,sit
1983,Subject06,Subject06/Subject06_Aufnahme448.csv,v-cut-left-Rfirst
1984,Subject06,Subject06/Subject06_Aufnahme449.csv,v-cut-right-Lfirst
1985,Subject06,Subject06/Subject06_Aufnahme450.csv,curve-right-step
1986,Subject06,Subject06/Subject06_Aufnahme451.csv,v-cut-left-Rfirst
1987,Subject06,Subject06/Subject06_Aufnahme452.csv,stand-to-sit
1988,Subject06,Subject06/Subject06_Aufnahme453.csv,stand-to-sit
1989,Subject06,Subject06/Subject06_Aufnahme454.csv,stand
1990,Subject07,Subject07/Subject07_Aufnahme000.csv,run
1991,Subject07,Subject07/Subject07_Aufnahme002.csv,sit
1992,Subject07,Subject07/Subject07_Aufnahme004.csv,v-cut-right-Lfirst
1993,Subject07,Subject07/Subject07_Aufnahme005.csv,stair-up
1994,Subject07,Subject07/Subject07_Aufnahme006.csv,curve-left-spin-Rfirst
1995,Subject07,Subject07/Subject07_Aufnahme007.csv,curve-right-spin-Rfirst
1996,Subject07,Subject07/Subject07_Aufnahme008.csv,curve-right-step
1997,Subject07,Subject07/Subject07_Aufnahme009.csv,walk
1998,Subject07,Subject07/Subject07_Aufnahme010.csv,v-cut-left-Lfirst
1999,Subject07,Subject07/Subject07_Aufnahme011.csv,v-cut-right-Lfirst
2000,Subject07,Subject07/Subject07_Aufnahme012.csv,jump-one-leg
2001,Subject07,Subject07/Subject07_Aufnahme013.csv,curve-right-spin-Lfirst
2002,Subject07,Subject07/Subject07_Aufnahme014.csv,lateral-shuffle-left
2003,Subject07,Subject07/Subject07_Aufnahme015.csv,stair-up
2004,Subject07,Subject07/Subject07_Aufnahme016.csv,sit
2005,Subject07,Subject07/Subject07_Aufnahme017.csv,stand-to-sit
2006,Subject07,Subject07/Subject07_Aufnahme018.csv,jump-two-leg
2007,Subject07,Subject07/Subject07_Aufnahme019.csv,stair-up
2008,Subject07,Subject07/Subject07_Aufnahme020.csv,sit
2009,Subject07,Subject07/Subject07_Aufnahme021.csv,sit-to-stand
2010,Subject07,Subject07/Subject07_Aufnahme022.csv,stand
2011,Subject07,Subject07/Subject07_Aufnahme023.csv,curve-left-spin-Lfirst
2012,Subject07,Subject07/Subject07_Aufnahme024.csv,stand
2013,Subject07,Subject07/Subject07_Aufnahme025.csv,v-cut-left-Rfirst
2014,Subject07,Subject07/Subject07_Aufnahme026.csv,lateral-shuffle-right
2015,Subject07,Subject07/Subject07_Aufnahme027.csv,lateral-shuffle-left
2016,Subject07,Subject07/Subject07_Aufnahme028.csv,curve-left-step
2017,Subject07,Subject07/Subject07_Aufnahme029.csv,run
2018,Subject07,Subject07/Subject07_Aufnahme030.csv,curve-right-spin-Lfirst
2019,Subject07,Subject07/Subject07_Aufnahme031.csv,jump-one-leg
2020,Subject07,Subject07/Subject07_Aufnahme032.csv,v-cut-right-Rfirst
2021,Subject07,Subject07/Subject07_Aufnahme033.csv,run
2022,Subject07,Subject07/Subject07_Aufnahme034.csv,stand
2023,Subject07,Subject07/Subject07_Aufnahme035.csv,sit-to-stand
2024,Subject07,Subject07/Subject07_Aufnahme036.csv,stair-up
2025,Subject07,Subject07/Subject07_Aufnahme037.csv,v-cut-right-Rfirst
2026,Subject07,Subject07/Subject07_Aufnahme038.csv,stand-to-sit
2027,Subject07,Subject07/Subject07_Aufnahme039.csv,stand-to-sit
2028,Subject07,Subject07/Subject07_Aufnahme040.csv,v-cut-left-Rfirst
2029,Subject07,Subject07/Subject07_Aufnahme041.csv,jump-one-leg
2030,Subject07,Subject07/Subject07_Aufnahme042.csv,curve-left-spin-Rfirst
2031,Subject07,Subject07/Subject07_Aufnahme043.csv,curve-left-spin-Lfirst
2032,Subject07,Subject07/Subject07_Aufnahme044.csv,walk
2033,Subject07,Subject07/Subject07_Aufnahme045.csv,stair-down
2034,Subject07,Subject07/Subject07_Aufnahme046.csv,v-cut-left-Lfirst
2035,Subject07,Subject07/Subject07_Aufnahme047.csv,v-cut-left-Lfirst
2036,Subject07,Subject07/Subject07_Aufnahme049.csv,v-cut-right-Rfirst
2037,Subject07,Subject07/Subject07_Aufnahme050.csv,curve-right-spin-Lfirst
2038,Subject07,Subject07/Subject07_Aufnahme051.csv,run
2039,Subject07,Subject07/Subject07_Aufnahme052.csv,sit-to-stand
2040,Subject07,Subject07/Subject07_Aufnahme053.csv,curve-left-spin-Rfirst
2041,Subject07,Subject07/Subject07_Aufnahme054.csv,v-cut-right-Rfirst
2042,Subject07,Subject07/Subject07_Aufnahme055.csv,curve-left-spin-Rfirst
2043,Subject07,Subject07/Subject07_Aufnahme056.csv,stair-up
2044,Subject07,Subject07/Subject07_Aufnahme057.csv,stand
2045,Subject07,Subject07/Subject07_Aufnahme058.csv,jump-one-leg
2046,Subject07,Subject07/Subject07_Aufnahme059.csv,curve-right-spin-Rfirst
2047,Subject07,Subject07/Subject07_Aufnahme060.csv,jump-one-leg
2048,Subject07,Subject07/Subject07_Aufnahme061.csv,curve-left-spin-Rfirst
2049,Subject07,Subject07/Subject07_Aufnahme062.csv,v-cut-left-Rfirst
2050,Subject07,Subject07/Subject07_Aufnahme063.csv,sit-to-stand
2051,Subject07,Subject07/Subject07_Aufnahme064.csv,stair-up
2052,Subject07,Subject07/Subject07_Aufnahme065.csv,sit
2053,Subject07,Subject07/Subject07_Aufnahme066.csv,walk
2054,Subject07,Subject07/Subject07_Aufnahme067.csv,lateral-shuffle-left
2055,Subject07,Subject07/Subject07_Aufnahme068.csv,lateral-shuffle-right
2056,Subject07,Subject07/Subject07_Aufnahme069.csv,curve-right-spin-Lfirst
2057,Subject07,Subject07/Subject07_Aufnahme070.csv,curve-left-step
2058,Subject07,Subject07/Subject07_Aufnahme071.csv,stand
2059,Subject07,Subject07/Subject07_Aufnahme072.csv,stand
2060,Subject07,Subject07/Subject07_Aufnahme073.csv,curve-left-step
2061,Subject07,Subject07/Subject07_Aufnahme075.csv,curve-left-step
2062,Subject07,Subject07/Subject07_Aufnahme076.csv,stair-up
2063,Subject07,Subject07/Subject07_Aufnahme077.csv,curve-left-step
2064,Subject07,Subject07/Subject07_Aufnahme078.csv,walk
2065,Subject07,Subject07/Subject07_Aufnahme079.csv,run
